Smiles,InchiKeys,experimental_value
Cc1cc(CN2CC(N)C(C(=O)C3CCCC3C#N)C2)cc(C)c1C#N,XFLMPAVFJGLLHK-UHFFFAOYSA-N,0
Fc1cccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c12,KFEAQGNOINWFSL-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(-c5ccccc5)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,CAGZIBHOJDZLGX-UHFFFAOYSA-N,0
Fc1cccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c12,KFEAQGNOINWFSL-UHFFFAOYSA-N,0
COc1cc(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)cc(OC)c1,ZNHZMFMDDLFSPW-UHFFFAOYSA-N,0
CC(=O)C1=NN(c2cc(C)ccc2F)CC1(CCCN(C)C)c1ccccc1,FTEPMVFWUZEGMB-UHFFFAOYSA-N,0
CC(C(O)c1ccc2c(c1)CN(C)C(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,KFKPYSORIJDHRO-UHFFFAOYSA-N,0
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,VCXXQIVAVCLUOT-UHFFFAOYSA-N,0
COc1ccc(-c2nc(CCOc3cccc(CC4C(=O)N(c5ccc(C(C)(C)C)cc5)C4C(=O)O)c3)c(C)o2)cc1,GLSSNBLKKWINSD-UHFFFAOYSA-N,0
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(OC(C)C(=O)O)c1,DHUATBAZHILHIC-UHFFFAOYSA-N,0
Cc1ccc(C2(O)CCN(C(C)C(O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,DSRUIFDXWAYHHS-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(Cl)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,CMBQRLAOLALFJJ-UHFFFAOYSA-N,0
COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,PVISFTMIHRDVDS-UHFFFAOYSA-N,0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(C5COC5)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,OXZKVOKBUMLJAE-UHFFFAOYSA-N,0
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1(CCCN)c1ccccc1,RMNSTABIWGFSQE-UHFFFAOYSA-N,0
CCn1nc(Cc2ccc(C3COC3)cc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)(C)C)CC2c2cccc(F)c2)CC1,KJUDPHSYLGLADQ-UHFFFAOYSA-N,0
NC(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1)C1CC1,VCOUEHUEFUDZIS-UHFFFAOYSA-N,0
Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1,DLNAKYFPFYUBDR-UHFFFAOYSA-N,0
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,IKACRWYHQXOSGM-UHFFFAOYSA-N,0
Nc1ccc(C(=O)N2CC3CC(CN(Cc4ccccc4)C3)C2)cc1,DLNAKYFPFYUBDR-UHFFFAOYSA-N,0
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,IKACRWYHQXOSGM-UHFFFAOYSA-N,0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCN(c3ccccc3)C(=O)C2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,SCQDFAONTBDEIU-UHFFFAOYSA-N,0
CN1C2CCCC1CN(CC(=O)c1nn(C)c3ccccc13)C2,IMGGWISNLMKMPR-UHFFFAOYSA-N,0
CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,DKNDOKIVCXTFHJ-UHFFFAOYSA-N,0
COCCCCC(=NOCC[NH])c1ccc(C(F)(F)F)cc1,KSQMVWHPUVEXGK-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(OCC(F)(F)F)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,BYGHXMKCHHHFAS-UHFFFAOYSA-N,0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,CJOFXWAVKWHTFT-UHFFFAOYSA-N,0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N,0
[O-][S+](c1ccccc1)c1ccc(C=Cc2ccc(F)cc2)nc1,YFWOOEBYKGJCJO-UHFFFAOYSA-N,0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,DJBNUMBKLMJRSA-UHFFFAOYSA-N,0
C[N+](C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,KNEOFETYPLKNAE-UHFFFAOYSA-N,0
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WSEQXVZVJXJVFP-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)C(c2cccc(F)c2)C1,MDTAKMHHAHITNR-UHFFFAOYSA-N,0
CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccccn3)cc1)C2,NMZKSRUUENLYFV-UHFFFAOYSA-N,0
CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCc2cc(CN3CCS(=O)(=O)CC3)ccc2C1,VUTDWPBZQRKLRF-UHFFFAOYSA-N,0
CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,WLOBUUJURNEQCL-UHFFFAOYSA-N,0
COc1ccc(C(C#N)(CCC[NH])C(C)C)cc1OC,CLONKDIKSCVALV-UHFFFAOYSA-N,0
CC1CNCC2Cc3ccc(COCC4CC4)nc3N12,LJRLAJVWAFFRLV-UHFFFAOYSA-N,0
O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCCC4CO)ccc23)n[nH]1)Nc1cccc(F)c1F,ZNGNLXZBVWXEKM-UHFFFAOYSA-N,0
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCCC1CO,KALSMXLQRKFVPO-UHFFFAOYSA-N,0
C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCCCC=Cc1ccc3ccnc(c3c1)O2)C(=O)NS(=O)(=O)C1CC1,WSIXKAHFCWLWHX-UHFFFAOYSA-N,0
CC(=O)N1CCN(CCCC2(c3ccccc3)CC(c3cc(F)ccc3F)=NN2C(C)=O)CC1,GTKCZSXHQIQSPL-UHFFFAOYSA-N,0
O=C(CCc1ccccc1)NC1CCC(c2ccc(O)cc2)CC1,RLDCTYNUILGEQM-UHFFFAOYSA-N,0
O=C(CCc1cccnc1)NC1CCC(c2ccc(O)cc2)CC1,FPUUYDBYWLFVMA-UHFFFAOYSA-N,0
O=C(CCc1ccccn1)NC1CCC(c2ccc(O)cc2)CC1,SRQOKQFDYYWIEA-UHFFFAOYSA-N,0
O=C(CCc1ccccc1)NC1CCC(O)(c2ccc(O)cc2)CC1,JIHJKNMBUYNINN-UHFFFAOYSA-N,0
Cc1cc(O)ccc1C1CCC(NC(=O)CCc2ccccc2)CC1,WHIWOTLPHYDESG-UHFFFAOYSA-N,0
O=C(CCc1ccccc1)NC1CCC(O)(c2ccc(O)c(F)c2)CC1,TVARSTZCSSBQNQ-UHFFFAOYSA-N,0
NC1CN(C(=O)c2cnc3ccccc3n2)CC1C(=O)N1CCCC1,XDSKICAQKGYYJF-UHFFFAOYSA-N,0
CC(CS)C(=O)N1CCCC1C(=O)O,FAKRSMQSSFJEIM-UHFFFAOYSA-N,0
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,OROGSEYTTFOCAN-UHFFFAOYSA-N,0
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,OROGSEYTTFOCAN-UHFFFAOYSA-N,0
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC([N+](C)C)C3O)C2C)OC(C)C1O,HTBMJZQKUYGPEX-UHFFFAOYSA-N,0
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1,KFCPOTABOSFYOA-UHFFFAOYSA-N,0
CN(C(=O)c1ccc(-c2ccc(F)cc2)nc1)C1CCc2cc(CN3CCNC(=O)C3)ccc2C1,YJAPXTJNXJHOJK-UHFFFAOYSA-N,0
NC(C(=O)N1CCCC1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,AFLYNEOQVCMCBV-UHFFFAOYSA-N,0
COCc1ccc(-n2cc(C3CC[N+](CCN4CCNC4=O)CC3)c3cc(Cl)ccc32)cc1,PNEUWEAIHJAZMP-UHFFFAOYSA-N,0
CN1CCC(N(C)C(=O)N2CC(c3cc(F)ccc3F)=CC2(CO)c2ccccc2)C(F)C1,MYBGWENAVMIGMM-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(OC)c(OC)c4)nn3CC)CC2)C(c2cccc(F)c2)C1,RJVRDLDDCGQDGE-UHFFFAOYSA-N,0
NC(C(=O)N1CCC(F)C1)C1CCC(NC(=O)OCc2ccccc2)CC1,ZMAHAONSAMATES-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CNC(C(O)(C(F)(F)F)C(F)(F)F)S2)c2ccc[n+]([O-])c2)ccc1OC(F)F,YDJNEXNYNQFHSZ-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CNC(C(O)(C(F)(F)F)C(F)(F)F)S2)c2ccc[n+]([O-])c2)ccc1OC(F)F,YDJNEXNYNQFHSZ-UHFFFAOYSA-N,0
NC(C(=O)N1CCSC1)C1CCC(NC(=O)c2ccccc2C(F)(F)F)CC1,RIZTTWNWHUZNED-UHFFFAOYSA-N,0
C[N+]1C2CCC1C(C(=O)[O-])C(OC(=O)c1ccccc1)C2,FQMKIHAIJVUQMW-UHFFFAOYSA-M,0
CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,GVGYEFKIHJTNQZ-UHFFFAOYSA-N,0
Fc1ccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c2c1,NNJNAROWGAKUJQ-UHFFFAOYSA-N,0
Fc1ccc2c(C3CNCCC3F)c(-c3ccccc3)[nH]c2c1,NNJNAROWGAKUJQ-UHFFFAOYSA-N,0
Cc1cc(C)n(-c2cc(NC(=O)Cc3ccc(S(C)(=O)=O)cc3)nc(-c3ccccn3)n2)n1,ZKEREZNJKGRMFY-UHFFFAOYSA-N,0
CC(C)(CCCN1CCC2CCCCC2C1)S(=O)(=O)c1ccccc1,ZKMMUOFYONDNCU-UHFFFAOYSA-N,0
CN(C)C(=O)C(c1ccc(-c2ccc(F)cc2)cc1)C(N)C(=O)N1CCC(F)C1,YPGNHGMZLLVIHB-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNCC1)c1ccccc1,MBPICXUBVCOQJO-UHFFFAOYSA-N,0
CN(C)C(=O)C(c1ccc(-c2ccc(F)cc2)cc1)C(N)C(=O)N1CCC(F)C1,YPGNHGMZLLVIHB-UHFFFAOYSA-N,0
N#Cc1ccc2cc1Oc1ccc3c(c1)C(CC3)N1CCC(NCc3cncn3C2)C1=O,DFXJFEAHWLUMQK-UHFFFAOYSA-N,0
Cc1ccccc1C1CCN(CC2Cc3cccnc3C(O)C2)CC1,RZKJERNIDGJRAZ-UHFFFAOYSA-N,0
CC1CNCC2Cc3ccc(Cl)nc3N12,PKOPGQYFQBKBPB-UHFFFAOYSA-N,0
NC(C(=O)N1CCCC1)C1CCC(NC(=O)OCc2ccccc2)CC1,QUASBPFEEGUFFV-UHFFFAOYSA-N,0
Cc1ccccc1C1CCN(CC2CCc3cccnc3C(O)C2)CC1O,BIPYJOQSCUNINC-UHFFFAOYSA-N,0
NC(C(=O)N1CCC(F)C1)C(C(=O)n1cnnn1)c1ccc(-c2ccc(F)cc2)cc1,KCXFHVRMGGPJBY-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2cc[n+]([O-])cc2)ccc1OC(F)F,QSAGECMFQHGXSW-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,ZZLROBRAQFBDQX-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CNC(C(C)(C)O)C=C2)c2ccc[n+]([O-])c2)ccc1OC(F)F,ZZLROBRAQFBDQX-UHFFFAOYSA-N,0
C#CC1CCC(C#N)N1C(=O)CNC1(C)CCN(c2cc(C(=O)O)ccn2)CC1,FIMRNLAKAARHPD-UHFFFAOYSA-N,0
CN(C)C(=O)C(C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1)C(N)C(=O)N1CCC(F)C1,UYJJHUSVSWNRCU-UHFFFAOYSA-N,0
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,QTZTUCOZZMQUFY-UHFFFAOYSA-N,0
CN(C)C(=O)C1CCCN1Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,OEUKDGTYEZUHLE-UHFFFAOYSA-N,0
CS(=O)(=O)NC(=O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,OWZMXGWNSWZOSE-UHFFFAOYSA-N,0
CC(OC1CCC2NC1(c1ccccc1)CC2(F)c1nnn(C)n1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,VNEJEACQXCJUFD-UHFFFAOYSA-N,0
CC(C)(CCCN1CCCC(C(F)(F)F)C1)S(=O)(=O)c1ccccc1,DPCAHAOUMBAXKR-UHFFFAOYSA-N,0
CC(C)(CCCN1CCCC(c2ccccc2)C1)S(=O)(=O)c1ccccc1,OSLJYKCMMISVMB-UHFFFAOYSA-N,0
CCOC(=O)C1CCCN(CCCC(C)(C)S(=O)(=O)c2ccccc2)C1,VLPUPQGQROBWIQ-UHFFFAOYSA-N,0
CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,DKNDOKIVCXTFHJ-UHFFFAOYSA-N,0
CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,FRHJULSNWZOUMW-UHFFFAOYSA-N,0
CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(Cl)cc3)nc1)C2,NYUKWJXYAADYOO-UHFFFAOYSA-N,0
CN(C)Cc1ccc2c(c1)CCC(N(C)C(=O)c1ccc(-c3ccc(F)cc3)cn1)C2,DHAIYNYURHDUCT-UHFFFAOYSA-N,0
NC(C(=O)N1CCC(F)(F)C1)C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,RMZXAQNHSDWZDH-UHFFFAOYSA-N,0
CC[N+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,HYKIIMZOXRYZDB-UHFFFAOYSA-N,0
Fc1ccc2c(C3CNCCC3F)c(C3CCCCC3)[nH]c2c1,JQDBXOHJKFSLAO-UHFFFAOYSA-N,0
CC1CC(OC(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(c2ccc(F)cc2)CN(C)C1=O,MIPMPJNHZAYWQS-UHFFFAOYSA-N,0
CCCCNCC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1C2=Cc1ccc(Cl)cc1,YLBUTQNEBVPTES-UHFFFAOYSA-N,0
NC(C(=O)N1CCC(F)C1)C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,KNNVYJYRCBIUSI-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(OC(C)(C)C)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,XNRDIULNKXSIMU-UHFFFAOYSA-N,0
NC(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CC1,FUAKCAYITOKHOL-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(Cl)ccc3OCC2C1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,AZOJERYDGJIDNE-UHFFFAOYSA-N,0
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N,0
CCC(C)C(C(=O)O)N1CC(CN2CCC(c3cc(Cc4ccc(C5COC5)cc4)nn3CC)CC2)C(c2cccc(F)c2)C1,OXZKVOKBUMLJAE-UHFFFAOYSA-N,0
NC(C(=O)N1CCCC1)C1CCC(NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,WJMXEGCIFZKOOF-UHFFFAOYSA-N,0
CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,MBWXNTAXLNYFJB-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3cccc(Cl)c3)C2=O)cc1,KYPUJSDJTKKTQO-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3cccc(Cl)c3)C2)cc1,MLRDIJRZSJTOLB-UHFFFAOYSA-N,0
O=c1[nH]nc(C2CC3(c4ccc(F)cc4)NC2CCC3NCc2cc(OC(F)(F)F)ccc2OC2CC2)[nH]1,CQXHKARMTLIBQZ-UHFFFAOYSA-N,0
COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,CNPVJJQCETWNEU-UHFFFAOYSA-N,0
NC(C(=O)N1CCSC1)C1CCC(NC(=O)c2ccc(F)c(F)c2)CC1,XQBOWELYOBLTAR-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN(C)C)c1ccccc1,ZZLRBKFHORVSEX-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3ccc[nH]c3=O)C2=O)cc1,AHNFQQHGOJRCIY-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3cccnc3N)C2=O)cc1,ZAKVYFKOQFBNTN-UHFFFAOYSA-N,0
Cc1ccccc1C1CCN(CC2Cc3cccnc3C(O)C2)CC1O,UECVBKMBWUTOOU-UHFFFAOYSA-N,0
OC1CC(CN2CCC(c3ccc(F)cc3Cl)C(O)C2)Cc2cccnc21,JWRFFRGIXWVGLV-UHFFFAOYSA-N,0
CC=C1N(C)C(C)CC1(c1ccccc1)c1ccccc1,AJRJPORIQGYFMT-UHFFFAOYSA-N,0
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,LSQZJLSUYDQPKJ-UHFFFAOYSA-N,0
CCNC(C)Cc1cccc(C(F)(F)F)c1,DBGIVFWFUFKIQN-UHFFFAOYSA-N,0
COc1ccc(N2C(=O)C(Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)C2C(=O)O)cc1,WTRWFOXPPRLKFP-UHFFFAOYSA-N,0
CC(C)Oc1cc(C(C2=CCC(=O)N=C2)C2=CNC(C(C)(C)O)C=C2)ccc1OC(F)F,NEOCIRBUHOQWHN-UHFFFAOYSA-N,0
CC(C)(C)Oc1cc(C(C2=CNC(C(C)(C)O)S2)c2cc[n+]([O-])cc2)ccc1OC(F)F,UEIDYAWIUQPJEB-UHFFFAOYSA-N,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,AGOYDEPGAOXOCK-UHFFFAOYSA-N,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,AGOYDEPGAOXOCK-UHFFFAOYSA-N,0
CC(c1ccc(-c2cccc(-c3nnn[nH]3)c2)cc1)C(N)C(=O)N1CCC(F)C1,BCDMNHGZHZHNEL-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3cncc(Br)c3)C2=O)cc1,UMNUGEIXQBLVCO-UHFFFAOYSA-N,0
CCn1nc(Cc2ccc(OC(F)(F)F)cc2)cc1C1CCN(CC2CN(C(C(=O)O)C(C)(C)C)CC2c2cccc(F)c2)CC1,AWVSZEIDIPLFFV-UHFFFAOYSA-N,0
CC(=O)c1sc(NC(=O)NC2CN(C(C)=O)CCC2CN2CCCC(Cc3ccc(F)cc3)C2)nc1C,ZFRLEPMXXGKKBN-UHFFFAOYSA-N,0
FC(F)(F)Oc1ccc(OC2CC2)c(CNC2CCC3NC2(c2ccccc2)CC3c2nnn[nH]2)c1,QZHOKWHGBRFWKM-UHFFFAOYSA-N,0
O=C(NS(=O)(=O)c1ccccc1)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,XVOFQVYYIGNDLB-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,QGNVIJKJOJRPFM-UHFFFAOYSA-N,0
Fc1ccc(-n2cc(C3CC[N+](CCN4CCNC4=S)CC3)c3cc(Cl)ccc32)cc1,MKHFAQHYZXBPKR-UHFFFAOYSA-N,0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2C(=O)N(c3ccc(C(C)(C)C)cc3)C2C(=O)O)c1,XRVNSFDHOMAYDC-UHFFFAOYSA-N,0
CC(=O)C1=NN2c3cc(C)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,RUOOPFXWFLREEM-UHFFFAOYSA-N,0
COc1ccc2nccc(C3CN(C4CCN(Cc5ccc(C)c(C)c5)CC4)C(=O)O3)c2c1,DBMAUWVASVSMOE-UHFFFAOYSA-N,0
O=C1CN(C2CCC(c3ccccc3)(N3CCCC(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)C3=O)CC2)CCN1c1ccccc1,AKDFSCPPNYDWHG-UHFFFAOYSA-N,0
CC[S+2](O)(O)CNC1c2cc(C[NH])ccc2OC(C)(C)C1O,YADRWDGGCRCQGR-UHFFFAOYSA-N,0
CN(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1)C1CCNCC1,XYUMIRJLHXWAGA-UHFFFAOYSA-N,0
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(N(C)CCCC(=O)O)c1,PKJWAYXUSCHOOG-UHFFFAOYSA-N,0
CCS(=O)(=O)N(C)C1c2cc(C#N)ccc2OC(C)(C)C1O,HVSJHHXUORMCGK-UHFFFAOYSA-N,0
CCN=C(c1ccc(OC)c(OC)c1)N1CCCc2cc(C3=NNC(=O)SC3C)ccc21,NNDBXESVYQQFSH-UHFFFAOYSA-N,0
CN(C(=O)c1ccc(-c2ccc(F)cc2)cc1)C1CCc2cc(CN3CCN(C(N)=O)CC3)ccc2C1,BOZHYJXZRTYKQA-UHFFFAOYSA-N,0
CC(OC1CCC(=O)N(C)C(C)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,VVDKIQHOQWYCMD-UHFFFAOYSA-N,0
COC(=O)C1C(O)CC2CCC1[N+]2C,NRQSZGRFSAAGML-UHFFFAOYSA-N,0
COC(=O)C1C(O)CC2CCC1N2C,QIQNNBXHAYSQRY-UHFFFAOYSA-N,0
C[N+]1CCCCC1c1c(-c2ccccc2)[nH]c2ccccc12,FRVUOTVOYLJPCA-UHFFFAOYSA-N,0
Fc1ccc2[nH]c(-c3ccccc3)c(C3CNCCC3F)c2c1,ITBKCDFUYADWSI-UHFFFAOYSA-N,0
FC1CCNCC1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12,PAVYFSUMGRBRPZ-UHFFFAOYSA-N,0
N#Cc1ccc2cc1Oc1ccc3c(c1)C(CCC3)N1CCC(NCc3cncn3C2)C1=O,VWNBOOIWICWEPL-UHFFFAOYSA-N,0
Fc1ccc2[nH]c(-c3ccccc3)c(C3CNCCC3F)c2c1,ITBKCDFUYADWSI-UHFFFAOYSA-N,0
FC1CCNCC1c1c(-c2ccccc2)[nH]c2ccc(Cl)cc12,PAVYFSUMGRBRPZ-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(Cc3ccccc3)C2=O)cc1,MRONYHYWJWVKKK-UHFFFAOYSA-N,0
N#Cc1ccc(Cn2cncc2CNC2CCN(Cc3ccccc3)C2=O)cc1,MRONYHYWJWVKKK-UHFFFAOYSA-N,0
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,ZPUCINDJVBIVPJ-UHFFFAOYSA-N,0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,SCXSQUUTGCWHFU-UHFFFAOYSA-N,0
CC(C(O)c1ccc2c(c1)CNC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,LIIMZDKZANZWFU-UHFFFAOYSA-N,0
CN(C)Cc1ccccc1Oc1ccc(Cl)cc1Cl,UOPYFDKQWMFBDI-UHFFFAOYSA-N,0
COc1cc(Cl)ccc1Oc1ccccc1CN(C)C,XIINYKRQARUYJK-UHFFFAOYSA-N,0
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1OC,VXYNDBOWMKXSIO-UHFFFAOYSA-N,0
CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1OC,FUFMKPBBSWMURG-UHFFFAOYSA-N,0
CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,YJNSSHGTSILZGM-UHFFFAOYSA-N,0
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)cc1Cl,HEBFKAQNVHADTH-UHFFFAOYSA-N,0
CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,IHBJHLUWGRKAPP-UHFFFAOYSA-N,0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,RMRJXGBAOAMLHD-UHFFFAOYSA-N,0
CN(C(=O)c1ccc(-c2ccc(F)cc2)cc1)C1CCc2cc(CN3CCNC(=O)C3)ccc2C1,ISKBVCXTQANZNE-UHFFFAOYSA-N,0
CCOc1cc(N)c(Cl)cc1C(=O)NCC1C[N+](Cc2ccc(F)cc2)CCO1,VQSYXEIAGGXRCQ-UHFFFAOYSA-N,0
CSc1ncccc1C(=O)N1CCC(NCc2cncn2Cc2ccc(C#N)cc2)C1=O,HPUWDQDUZQWGIJ-UHFFFAOYSA-N,0
CC(C)(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1cccc(O)c1,YQNDWHKGOQHVNT-UHFFFAOYSA-N,0
